"FIQ_ORDRE";"FIQ_PES";"FIQ_TRA_CODE";"FIQ_DATE_DEPOT";"FIQ_DATE_TRI";"MATERIAUX";"POIDS_VRAC";"POIDS_SAC";"FAMILLE_MATERIAUX"
16844;1509731;"340007";30/01/23;30/01/23;"PET autre et PVC";0,39;0;"Flaconnages recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"PET Foncé, barquettes, pot (valo)";0,02;0;""
16844;1509731;"340007";30/01/23;30/01/23;"Emballages recyclables en acier";1,32;0;"Emballages métalliques"
16844;1509731;"340007";30/01/23;30/01/23;"PET transparent incolore et bleuté clair";0,99;0;"Flaconnages recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"Journaux et magazines";7,65;0;"Autres papiers recyclables"
16844;1509731;"340007";30/01/23;30/01/23;"Carton plat et carton ondulé imprimé";9,73;0;"Emballages papier - carton"
16844;1509731;"340007";30/01/23;30/01/23;"Emballages recyclables en aluminium";0,27;0;"Emballages métalliques"
16844;1509731;"340007";30/01/23;30/01/23;"Non valorisables vrais";8,45;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"ELA";0,65;0;"Emballages papier - carton"
16844;1509731;"340007";30/01/23;30/01/23;"autre plastique non valorisable";1,14;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16844;1509731;"340007";30/01/23;30/01/23;"Fines alu";0,04;0;"Emballages métalliques"
16844;1509731;"340007";30/01/23;30/01/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"GM";0,53;0;"Autres papiers recyclables"
16844;1509731;"340007";30/01/23;30/01/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16844;1509731;"340007";30/01/23;30/01/23;"Objets plastique valorisables (valo)";0,73;0;"Autres emb recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"PE films valorisables (valo)";0,78;0;"Autres emb recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"PEHD translucide ou opaque";1,46;0;"Flaconnages recyclables en plastique"
16844;1509731;"340007";30/01/23;30/01/23;"PET Clair, barquettes, pot (valo)";0,26;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Carton plat et carton ondulé imprimé";16,49;0;"Emballages papier - carton"
16845;1509769;"120035";30/01/23;31/01/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PE PP PS barquettes pots (valo)";0,18;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"ELA";0,15;0;"Emballages papier - carton"
16845;1509769;"120035";30/01/23;31/01/23;"PE films valorisables (valo)";0,28;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Objets plastique valorisables (valo)";0,2;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PET autre et PVC";0,19;0;"Flaconnages recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Carton brun";0;0;"Emballages papier - carton"
16845;1509769;"120035";30/01/23;31/01/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16845;1509769;"120035";30/01/23;31/01/23;"Journaux et magazines";2,93;0;"Autres papiers recyclables"
16845;1509769;"120035";30/01/23;31/01/23;"GM";0,34;0;"Autres papiers recyclables"
16845;1509769;"120035";30/01/23;31/01/23;"PET Clair, barquettes, pot (valo)";0,1;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"PEHD translucide ou opaque";0,63;0;"Flaconnages recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Emballages recyclables en acier";0,36;0;"Emballages métalliques"
16845;1509769;"120035";30/01/23;31/01/23;"autre plastique non valorisable";0,73;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16845;1509769;"120035";30/01/23;31/01/23;"PET transparent incolore et bleuté clair";0,8;0;"Flaconnages recyclables en plastique"
16845;1509769;"120035";30/01/23;31/01/23;"Non valorisables vrais";17,03;0;"Materiaux non valorisables"
16845;1509769;"120035";30/01/23;31/01/23;"Fines alu";0,05;0;"Emballages métalliques"
16846;1509695;"131001";30/01/23;31/01/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Non valorisables vrais";9,99;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"autre plastique non valorisable";0,74;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"GM";0,48;0;"Autres papiers recyclables"
16846;1509695;"131001";30/01/23;31/01/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"PE films valorisables (valo)";0,36;0;"Autres emb recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Carton brun";0;0;"Emballages papier - carton"
16846;1509695;"131001";30/01/23;31/01/23;"PET Clair, barquettes, pot (valo)";0,46;0;"Autres emb recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"Carton plat et carton ondulé imprimé";9,52;0;"Emballages papier - carton"
16846;1509695;"131001";30/01/23;31/01/23;"Journaux et magazines";11,26;0;"Autres papiers recyclables"
16846;1509695;"131001";30/01/23;31/01/23;"PET transparent incolore et bleuté clair";0,51;0;"Flaconnages recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"Objets plastique valorisables (valo)";0,11;0;"Autres emb recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16846;1509695;"131001";30/01/23;31/01/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16846;1509695;"131001";30/01/23;31/01/23;"PET autre et PVC";0,44;0;"Flaconnages recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"Emballages recyclables en acier";0,39;0;"Emballages métalliques"
16846;1509695;"131001";30/01/23;31/01/23;"PE PP PS barquettes pots (valo)";0,2;0;"Autres emb recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"PEHD translucide ou opaque";0,35;0;"Flaconnages recyclables en plastique"
16846;1509695;"131001";30/01/23;31/01/23;"ELA";0,41;0;"Emballages papier - carton"
16846;1509695;"131001";30/01/23;31/01/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16846;1509695;"131001";30/01/23;31/01/23;"Fines alu";0,07;0;"Emballages métalliques"
16848;1510055;"120043";01/02/23;03/02/23;"Fines alu";0;0;"Emballages métalliques"
16851;1510312;"160010";03/02/23;03/02/23;"Non valorisables vrais";10,01;0;"Materiaux non valorisables"
16852;1510669;"115003";07/02/23;07/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16853;1510501;"151005";06/02/23;06/02/23;"PET transparent incolore et bleuté clair";0,81;0;"Flaconnages recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Emballages recyclables en acier";0,27;0;"Emballages métalliques"
16854;1510748;"120046";07/02/23;07/02/23;"Carton plat et carton ondulé imprimé";16,3;0;"Emballages papier - carton"
16854;1510748;"120046";07/02/23;07/02/23;"PE films valorisables (valo)";0,22;0;"Autres emb recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"PET Clair, barquettes, pot (valo)";0,06;0;"Autres emb recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16854;1510748;"120046";07/02/23;07/02/23;"Fines alu";0,04;0;"Emballages métalliques"
16854;1510748;"120046";07/02/23;07/02/23;"PET autre et PVC";0;0;"Flaconnages recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Carton brun";0;0;"Emballages papier - carton"
16854;1510748;"120046";07/02/23;07/02/23;"PET transparent incolore et bleuté clair";0,67;0;"Flaconnages recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"ELA";0,21;0;"Emballages papier - carton"
16854;1510748;"120046";07/02/23;07/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Non valorisables vrais";13,05;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Journaux et magazines";2,94;0;"Autres papiers recyclables"
16854;1510748;"120046";07/02/23;07/02/23;"Emballages recyclables en aluminium";0,19;0;"Emballages métalliques"
16854;1510748;"120046";07/02/23;07/02/23;"PE PP PS barquettes pots (valo)";0,4;0;"Autres emb recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"Objets plastique valorisables (valo)";0,25;0;"Autres emb recyclables en plastique"
16854;1510748;"120046";07/02/23;07/02/23;"GM";0,14;0;"Autres papiers recyclables"
16854;1510748;"120046";07/02/23;07/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16854;1510748;"120046";07/02/23;07/02/23;"autre plastique non valorisable";0,85;0;"Materiaux non valorisables"
16854;1510748;"120046";07/02/23;07/02/23;"PEHD translucide ou opaque";0,41;0;"Flaconnages recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"PEHD translucide ou opaque";1,13;0;"Flaconnages recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"PET transparent incolore et bleuté clair";1,44;0;"Flaconnages recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"autre plastique non valorisable";2,47;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"Objets plastique valorisables (valo)";0,12;0;"Autres emb recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"PE PP PS barquettes pots (valo)";1,47;0;"Autres emb recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"Non valorisables vrais";14,83;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"Emballages recyclables en acier";0,95;0;"Emballages métalliques"
16855;1510756;"120052";07/02/23;07/02/23;"Carton brun";0;0;"Emballages papier - carton"
16855;1510756;"120052";07/02/23;07/02/23;"PET Clair, barquettes, pot (valo)";0,74;0;"Autres emb recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"Carton plat et carton ondulé imprimé";11,04;0;"Emballages papier - carton"
16855;1510756;"120052";07/02/23;07/02/23;"PET Foncé, barquettes, pot (valo)";0,06;0;""
16855;1510756;"120052";07/02/23;07/02/23;"ELA";0,66;0;"Emballages papier - carton"
16855;1510756;"120052";07/02/23;07/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"PE films valorisables (valo)";0,71;0;"Autres emb recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16855;1510756;"120052";07/02/23;07/02/23;"GM";1,03;0;"Autres papiers recyclables"
16855;1510756;"120052";07/02/23;07/02/23;"Fines alu";0,32;0;"Emballages métalliques"
16855;1510756;"120052";07/02/23;07/02/23;"PET autre et PVC";0,56;0;"Flaconnages recyclables en plastique"
16855;1510756;"120052";07/02/23;07/02/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16855;1510756;"120052";07/02/23;07/02/23;"Emballages recyclables en aluminium";0,32;0;"Emballages métalliques"
16855;1510756;"120052";07/02/23;07/02/23;"Journaux et magazines";5,78;0;"Autres papiers recyclables"
16856;1511070;"110014";10/02/23;10/02/23;"ELA";0,7;0;"Emballages papier - carton"
16856;1511070;"110014";10/02/23;10/02/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"PET Clair, barquettes, pot (valo)";0,32;0;"Autres emb recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"PE films valorisables (valo)";0,71;0;"Autres emb recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"Emballages recyclables en acier";1,63;0;"Emballages métalliques"
16856;1511070;"110014";10/02/23;10/02/23;"Non valorisables vrais";11,41;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Carton plat et carton ondulé imprimé";11,94;0;"Emballages papier - carton"
16856;1511070;"110014";10/02/23;10/02/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"GM";3,4;0;"Autres papiers recyclables"
16856;1511070;"110014";10/02/23;10/02/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"PET transparent incolore et bleuté clair";1,7;0;"Flaconnages recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Carton brun";0;0;"Emballages papier - carton"
17102;1541299;"110016";13/12/23;13/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17102;1541299;"110016";13/12/23;13/12/23;"Carton brun";0;0;"Emballages papier - carton"
17102;1541299;"110016";13/12/23;13/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17102;1541299;"110016";13/12/23;13/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17102;1541299;"110016";13/12/23;13/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17102;1541299;"110016";13/12/23;13/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17102;1541299;"110016";13/12/23;13/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17102;1541299;"110016";13/12/23;13/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17102;1541299;"110016";13/12/23;13/12/23;"ELA";0,51;0;"Emballages papier - carton"
17103;1541316;"134009";13/12/23;14/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"Emballages recyclables en aluminium";0,43;0;"Emballages métalliques"
17103;1541316;"134009";13/12/23;14/12/23;"Emballages recyclables en acier";1,28;0;"Emballages métalliques"
17103;1541316;"134009";13/12/23;14/12/23;"PEHD translucide ou opaque";2,48;0;"Flaconnages recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"Carton plat et carton ondulé imprimé";17,89;0;"Emballages papier - carton"
17103;1541316;"134009";13/12/23;14/12/23;"autre plastique non valorisable";1,68;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"ELA";0,55;0;"Emballages papier - carton"
17103;1541316;"134009";13/12/23;14/12/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Journaux et magazines";5,44;0;"Autres papiers recyclables"
17103;1541316;"134009";13/12/23;14/12/23;"PET transparent incolore et bleuté clair";0,62;0;"Flaconnages recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17103;1541316;"134009";13/12/23;14/12/23;"Non valorisables vrais";6,98;0;"Materiaux non valorisables"
17103;1541316;"134009";13/12/23;14/12/23;"Carton brun";0;0;"Emballages papier - carton"
17103;1541316;"134009";13/12/23;14/12/23;"PET Clair, barquettes, pot (valo)";0,22;0;"Autres emb recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"PET autre et PVC";0,18;0;"Flaconnages recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17103;1541316;"134009";13/12/23;14/12/23;"GM";0,11;0;"Autres papiers recyclables"
17103;1541316;"134009";13/12/23;14/12/23;"PE films valorisables (valo)";0,68;0;"Autres emb recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"Fines alu";0,23;0;"Emballages métalliques"
17103;1541316;"134009";13/12/23;14/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17103;1541316;"134009";13/12/23;14/12/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17104;1541481;"320009";14/12/23;14/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17105;1541635;"110002";15/12/23;15/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"PE films valorisables (valo)";0,34;0;"Autres emb recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"Emballages recyclables en aluminium";0,13;0;"Emballages métalliques"
17105;1541635;"110002";15/12/23;15/12/23;"ELA";0,42;0;"Emballages papier - carton"
17105;1541635;"110002";15/12/23;15/12/23;"PEHD translucide ou opaque";1,29;0;"Flaconnages recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"Non valorisables vrais";4,79;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17105;1541635;"110002";15/12/23;15/12/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"PET transparent incolore et bleuté clair";0,39;0;"Flaconnages recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"Journaux et magazines";7,34;0;"Autres papiers recyclables"
17105;1541635;"110002";15/12/23;15/12/23;"Fines alu";0,08;0;"Emballages métalliques"
17105;1541635;"110002";15/12/23;15/12/23;"Emballages recyclables en acier";0,51;0;"Emballages métalliques"
17105;1541635;"110002";15/12/23;15/12/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"Carton plat et carton ondulé imprimé";17,04;0;"Emballages papier - carton"
17105;1541635;"110002";15/12/23;15/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17105;1541635;"110002";15/12/23;15/12/23;"PET autre et PVC";0,15;0;"Flaconnages recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"PET Clair, barquettes, pot (valo)";0,09;0;"Autres emb recyclables en plastique"
17105;1541635;"110002";15/12/23;15/12/23;"GM";3,25;0;"Autres papiers recyclables"
17105;1541635;"110002";15/12/23;15/12/23;"Carton brun";0;0;"Emballages papier - carton"
17105;1541635;"110002";15/12/23;15/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17106;1541806;"151007";18/12/23;18/12/23;"ELA";1,26;0;"Emballages papier - carton"
17106;1541806;"151007";18/12/23;18/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Non valorisables vrais";11,18;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"autre plastique non valorisable";3,01;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"PE films valorisables (valo)";0,49;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"PET Clair, barquettes, pot (valo)";0,14;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"GM";0,41;0;"Autres papiers recyclables"
17106;1541806;"151007";18/12/23;18/12/23;"Fines alu";0,07;0;"Emballages métalliques"
17106;1541806;"151007";18/12/23;18/12/23;"Emballages recyclables en aluminium";0,15;0;"Emballages métalliques"
17106;1541806;"151007";18/12/23;18/12/23;"PET transparent incolore et bleuté clair";0,66;0;"Flaconnages recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"Emballages recyclables en acier";1,36;0;"Emballages métalliques"
17106;1541806;"151007";18/12/23;18/12/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17106;1541806;"151007";18/12/23;18/12/23;"Carton plat et carton ondulé imprimé";8,56;0;"Emballages papier - carton"
17106;1541806;"151007";18/12/23;18/12/23;"Journaux et magazines";6,95;0;"Autres papiers recyclables"
